uri,cls,label
<http://edukg.org/knowledge/3.0/instance/politics#main-E1808>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,宏观调控
<http://edukg.org/knowledge/3.0/instance/politics#main-E3885>,<http://edukg.org/knowledge/3.0/class/politics#main-C15>,人身权
<http://edukg.org/knowledge/3.0/instance/politics#main-E915>,<http://edukg.org/knowledge/3.0/class/politics#main-C15>,侵害肖像权
<http://edukg.org/knowledge/3.0/instance/politics#main-E4356>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,利率
<http://edukg.org/knowledge/3.0/instance/politics#main-E4120>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,尊重
<http://edukg.org/knowledge/3.0/instance/politics#main-E3789>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,文化塑造人生
<http://edukg.org/knowledge/3.0/instance/politics#main-E1719>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,通货膨胀
<http://edukg.org/knowledge/3.0/instance/politics#main-E115>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,中华民族精神
<http://edukg.org/knowledge/3.0/instance/politics#main-E3419>,<http://edukg.org/knowledge/3.0/class/politics#main-C51>,财政支出
<http://edukg.org/knowledge/3.0/instance/politics#main-E4078>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,继承权
<http://edukg.org/knowledge/3.0/instance/politics#main-E1515>,<http://www.w3.org/2002/07/owl#NamedIndividual>,交易方式
<http://edukg.org/knowledge/3.0/instance/politics#main-E1938>,<http://edukg.org/knowledge/3.0/class/politics#main-C34>,民族文化
<http://edukg.org/knowledge/3.0/instance/politics#main-E4091>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,社会主义市场经济
<http://edukg.org/knowledge/3.0/instance/politics#main-E4163>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,自信
<http://edukg.org/knowledge/3.0/instance/politics#main-E1935>,<http://www.w3.org/2002/07/owl#NamedIndividual>,身体变化
<http://edukg.org/knowledge/3.0/instance/politics#main-E2407>,<http://www.w3.org/2002/07/owl#NamedIndividual>,做事坚持到底
<http://edukg.org/knowledge/3.0/instance/politics#main-E3226>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,犯罪行为
<http://edukg.org/knowledge/3.0/instance/politics#main-E560>,<http://edukg.org/knowledge/3.0/class/politics#main-C33>,积极情绪
<http://edukg.org/knowledge/3.0/instance/politics#main-E1310>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,罗斯福新政
<http://edukg.org/knowledge/3.0/instance/politics#main-E1380>,<http://www.w3.org/2002/07/owl#NamedIndividual>,真实性
<http://edukg.org/knowledge/3.0/instance/politics#main-E2113>,<http://edukg.org/knowledge/3.0/class/politics#main-C29>,历史唯物主义
<http://edukg.org/knowledge/3.0/instance/politics#main-E2681>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,珍惜生命
<http://edukg.org/knowledge/3.0/instance/politics#main-E3655>,<http://edukg.org/knowledge/3.0/class/politics#main-C1>,中国
<http://edukg.org/knowledge/3.0/instance/politics#main-E2255>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,禁毒
<http://edukg.org/knowledge/3.0/instance/politics#main-E2237>,<http://edukg.org/knowledge/3.0/class/politics#main-C33>,情趣
<http://edukg.org/knowledge/3.0/instance/politics#main-E4535>,<http://edukg.org/knowledge/3.0/class/politics#main-C36>,股份有限公司
<http://edukg.org/knowledge/3.0/instance/politics#main-E3797>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,联合家庭
<http://edukg.org/knowledge/3.0/instance/politics#main-E2803>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,发展中国家
<http://edukg.org/knowledge/3.0/instance/politics#main-E1038>,<http://www.w3.org/2002/07/owl#NamedIndividual>,公民义务
<http://edukg.org/knowledge/3.0/instance/politics#main-E387>,<http://www.w3.org/2002/07/owl#NamedIndividual>,树立职业观
<http://edukg.org/knowledge/3.0/instance/politics#main-E224>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,城镇化
<http://edukg.org/knowledge/3.0/instance/politics#main-E541>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,哀
<http://edukg.org/knowledge/3.0/instance/politics#main-E795>,<http://edukg.org/knowledge/3.0/class/politics#main-C33>,区域文化
<http://edukg.org/knowledge/3.0/instance/politics#main-E2641>,<http://edukg.org/knowledge/3.0/class/politics#main-C36>,信用卡
<http://edukg.org/knowledge/3.0/instance/politics#main-E3109>,<http://www.w3.org/2002/07/owl#NamedIndividual>,根本政治制度
<http://edukg.org/knowledge/3.0/instance/politics#main-E3629>,<http://www.w3.org/2002/07/owl#NamedIndividual>,市场经济
<http://edukg.org/knowledge/3.0/instance/politics#main-E1911>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,钱货两清的消费
<http://edukg.org/knowledge/3.0/instance/politics#main-E495>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,人大代表
<http://edukg.org/knowledge/3.0/instance/politics#main-E1377>,<http://edukg.org/knowledge/3.0/class/politics#main-C29>,哲学
<http://edukg.org/knowledge/3.0/instance/politics#main-E4481>,<http://edukg.org/knowledge/3.0/class/politics#main-C1>,尊重劳动者
<http://edukg.org/knowledge/3.0/instance/politics#main-E187>,<http://edukg.org/knowledge/3.0/class/politics#main-C9>,依法治国
<http://edukg.org/knowledge/3.0/instance/politics#main-E3158>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,幽默
<http://edukg.org/knowledge/3.0/instance/politics#main-E232>,<http://www.w3.org/2002/07/owl#NamedIndividual>,综合国力
<http://edukg.org/knowledge/3.0/instance/politics#main-E3514>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,传统节日
<http://edukg.org/knowledge/3.0/instance/politics#main-E487>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,资源大国
<http://edukg.org/knowledge/3.0/instance/politics#main-E4718>,<http://www.w3.org/2002/07/owl#NamedIndividual>,自强
<http://edukg.org/knowledge/3.0/instance/politics#main-E4438>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,民主党派
<http://edukg.org/knowledge/3.0/instance/politics#main-E1073>,<http://edukg.org/knowledge/3.0/class/politics#main-C33>,与友同行
<http://edukg.org/knowledge/3.0/instance/politics#main-E1117>,<http://www.w3.org/2002/07/owl#NamedIndividual>,怒
<http://edukg.org/knowledge/3.0/instance/politics#main-E1517>,<http://edukg.org/knowledge/3.0/class/politics#main-C1>,国籍
<http://edukg.org/knowledge/3.0/instance/politics#main-E112>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,人口迁移
<http://edukg.org/knowledge/3.0/instance/politics#main-E2357>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,财产
<http://edukg.org/knowledge/3.0/instance/politics#main-E4212>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,人生需要交往
<http://edukg.org/knowledge/3.0/instance/politics#main-E715>,<http://edukg.org/knowledge/3.0/class/politics#main-C33>,虚荣心
<http://edukg.org/knowledge/3.0/instance/politics#main-E3336>,<http://edukg.org/knowledge/3.0/class/politics#main-C33>,普通法律
<http://edukg.org/knowledge/3.0/instance/politics#main-E4493>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,大力发展生产力
<http://edukg.org/knowledge/3.0/instance/politics#main-E3758>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,违法
<http://edukg.org/knowledge/3.0/instance/politics#main-E1800>,<http://www.w3.org/2002/07/owl#NamedIndividual>,社会公平
<http://edukg.org/knowledge/3.0/instance/politics#main-E3729>,<http://www.w3.org/2002/07/owl#NamedIndividual>,学习方式
<http://edukg.org/knowledge/3.0/instance/politics#main-E3154>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,“艰难困苦，玉汝于成”
<http://edukg.org/knowledge/3.0/instance/politics#main-E4286>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,市场
<http://edukg.org/knowledge/3.0/instance/politics#main-E1197>,<http://edukg.org/knowledge/3.0/class/politics#main-C33>,淫秽
<http://edukg.org/knowledge/3.0/instance/politics#main-E1438>,<http://edukg.org/knowledge/3.0/class/politics#main-C29>,重点论
<http://edukg.org/knowledge/3.0/instance/politics#main-E3509>,<http://www.w3.org/2002/07/owl#NamedIndividual>,敬业奉献
<http://edukg.org/knowledge/3.0/instance/politics#main-E975>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,外在美
<http://edukg.org/knowledge/3.0/instance/politics#main-E1636>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,政府威信
<http://edukg.org/knowledge/3.0/instance/politics#main-E2371>,<http://www.w3.org/2002/07/owl#NamedIndividual>,社会保险
<http://edukg.org/knowledge/3.0/instance/politics#main-E281>,<http://www.w3.org/2002/07/owl#NamedIndividual>,抗震救灾精神
<http://edukg.org/knowledge/3.0/instance/politics#main-E330>,<http://edukg.org/knowledge/3.0/class/politics#main-C15>,财产权
<http://edukg.org/knowledge/3.0/instance/politics#main-E2274>,<http://www.w3.org/2002/07/owl#NamedIndividual>,结算业务
<http://edukg.org/knowledge/3.0/instance/politics#main-E111>,<http://www.w3.org/2002/07/owl#NamedIndividual>,财产税
<http://edukg.org/knowledge/3.0/instance/politics#main-E1301>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,欠税
<http://edukg.org/knowledge/3.0/instance/politics#main-E3707>,<http://www.w3.org/2002/07/owl#NamedIndividual>,改革
<http://edukg.org/knowledge/3.0/instance/politics#main-E2881>,<http://www.w3.org/2002/07/owl#NamedIndividual>,社会主义道德
<http://edukg.org/knowledge/3.0/instance/politics#main-E2264>,<http://edukg.org/knowledge/3.0/class/politics#main-C29>,两点论
<http://edukg.org/knowledge/3.0/instance/politics#main-E3450>,<http://edukg.org/knowledge/3.0/class/politics#main-C36>,求异心理
<http://edukg.org/knowledge/3.0/instance/politics#main-E3690>,<http://www.w3.org/2002/07/owl#NamedIndividual>,意志品质
<http://edukg.org/knowledge/3.0/instance/politics#main-E938>,<http://edukg.org/knowledge/3.0/class/politics#main-C1>,隐私权侵权
<http://edukg.org/knowledge/3.0/instance/politics#main-E3938>,<http://edukg.org/knowledge/3.0/class/politics#main-C1>,资源
<http://edukg.org/knowledge/3.0/instance/politics#main-E4260>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,发达国家
<http://edukg.org/knowledge/3.0/instance/politics#main-E3588>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,社会
<http://edukg.org/knowledge/3.0/instance/politics#main-E56>,<http://edukg.org/knowledge/3.0/class/politics#main-C15>,公民权利
<http://edukg.org/knowledge/3.0/instance/politics#main-E1831>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,合伙企业
<http://edukg.org/knowledge/3.0/instance/politics#main-E21>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,资源利用
<http://edukg.org/knowledge/3.0/instance/politics#main-E1704>,<http://edukg.org/knowledge/3.0/class/politics#main-C9>,人大代表联系群众制度
<http://edukg.org/knowledge/3.0/instance/politics#main-E1398>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,全面理解宽容
<http://edukg.org/knowledge/3.0/instance/politics#main-E1530>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,国际竞争
<http://edukg.org/knowledge/3.0/instance/politics#main-E4198>,<http://edukg.org/knowledge/3.0/class/politics#main-C1>,合法权益
<http://edukg.org/knowledge/3.0/instance/politics#main-E1640>,<http://edukg.org/knowledge/3.0/class/politics#main-C29>,物质
<http://edukg.org/knowledge/3.0/instance/politics#main-E1722>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,配偶权
<http://edukg.org/knowledge/3.0/instance/politics#main-E1387>,<http://edukg.org/knowledge/3.0/class/politics#main-C1>,科学发展观的内涵
<http://edukg.org/knowledge/3.0/instance/politics#main-E1239>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,老师
<http://edukg.org/knowledge/3.0/instance/politics#main-E4195>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,社交礼仪
<http://edukg.org/knowledge/3.0/instance/politics#main-E969>,<http://www.w3.org/2002/07/owl#NamedIndividual>,古代朴素唯物主义
<http://edukg.org/knowledge/3.0/instance/politics#main-E4238>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,民族精神
<http://edukg.org/knowledge/3.0/instance/politics#main-E598>,<http://edukg.org/knowledge/3.0/class/politics#main-C17>,人民政协
<http://edukg.org/knowledge/3.0/instance/politics#main-E3890>,<http://edukg.org/knowledge/3.0/instance/politics#main-E4430>,正义
<http://edukg.org/knowledge/3.0/instance/politics#main-E1019>,<http://edukg.org/knowledge/3.0/class/politics#main-C33>,职业道德
<http://edukg.org/knowledge/3.0/instance/politics#main-E1218>,<http://edukg.org/knowledge/3.0/class/politics#main-C29>,斗争性
<http://edukg.org/knowledge/3.0/instance/politics#main-E4633>,<http://www.w3.org/2002/07/owl#NamedIndividual>,财产保险
<http://edukg.org/knowledge/3.0/instance/politics#main-E4721>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,为什么要明辨是非善恶
<http://edukg.org/knowledge/3.0/instance/politics#main-E1957>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,间接选举
<http://edukg.org/knowledge/3.0/instance/politics#main-E4452>,<http://www.w3.org/2002/07/owl#NamedIndividual>,青春期心理矛盾
<http://edukg.org/knowledge/3.0/instance/politics#main-E2682>,<http://edukg.org/knowledge/3.0/class/politics#main-C1>,村民自治
<http://edukg.org/knowledge/3.0/instance/politics#main-E2843>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,正确把握友情
<http://edukg.org/knowledge/3.0/instance/politics#main-E1018>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,供给
<http://edukg.org/knowledge/3.0/instance/politics#main-E3304>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,可持续发展
<http://edukg.org/knowledge/3.0/instance/politics#main-E3118>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,自主学习
<http://edukg.org/knowledge/3.0/instance/politics#main-E4419>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,合作共享
<http://edukg.org/knowledge/3.0/instance/politics#main-E1484>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,宗教政策
<http://edukg.org/knowledge/3.0/instance/politics#main-E1162>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,现金支票
<http://edukg.org/knowledge/3.0/instance/politics#main-E1489>,<http://www.w3.org/2002/07/owl#NamedIndividual>,发展观点
<http://edukg.org/knowledge/3.0/instance/politics#main-E169>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,惧
<http://edukg.org/knowledge/3.0/instance/politics#main-E459>,<http://edukg.org/knowledge/3.0/class/politics#main-C15>,财产所有权
<http://edukg.org/knowledge/3.0/instance/politics#main-E1566>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,师生交往
<http://edukg.org/knowledge/3.0/instance/politics#main-E1845>,<http://edukg.org/knowledge/3.0/class/politics#main-C33>,职业
<http://edukg.org/knowledge/3.0/instance/politics#main-E2279>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,国民待遇
<http://edukg.org/knowledge/3.0/instance/politics#main-E1060>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,消费行为
<http://edukg.org/knowledge/3.0/instance/politics#main-E371>,<http://edukg.org/knowledge/3.0/class/politics#main-C33>,未来新规划
<http://edukg.org/knowledge/3.0/instance/politics#main-E4360>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,稳定
<http://edukg.org/knowledge/3.0/instance/politics#main-E1502>,<http://edukg.org/knowledge/3.0/class/politics#main-C36>,劳动成果
<http://edukg.org/knowledge/3.0/instance/politics#main-E3359>,<http://www.w3.org/2002/07/owl#NamedIndividual>,义务教育就是免费教育
<http://edukg.org/knowledge/3.0/instance/politics#main-E1390>,<http://edukg.org/knowledge/3.0/class/politics#main-C9>,社会听证制度
<http://edukg.org/knowledge/3.0/instance/politics#main-E1992>,<http://edukg.org/knowledge/3.0/class/politics#main-C33>,造成挫折
<http://edukg.org/knowledge/3.0/instance/politics#main-E4310>,<http://edukg.org/knowledge/3.0/class/politics#main-C9>,政策制度
<http://edukg.org/knowledge/3.0/instance/politics#main-E2677>,<http://edukg.org/knowledge/3.0/class/politics#main-C9>,政治领导
<http://edukg.org/knowledge/3.0/instance/politics#main-E1913>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,文化软实力
<http://edukg.org/knowledge/3.0/instance/politics#main-E2738>,<http://edukg.org/knowledge/3.0/class/politics#main-C29>,辩证法
<http://edukg.org/knowledge/3.0/instance/politics#main-E1805>,<http://www.w3.org/2002/07/owl#NamedIndividual>,情绪
<http://edukg.org/knowledge/3.0/instance/politics#main-E4597>,<http://edukg.org/knowledge/3.0/class/politics#main-C29>,唯物主义
<http://edukg.org/knowledge/3.0/instance/politics#main-E1089>,<http://edukg.org/knowledge/3.0/class/politics#main-C33>,文化传播
<http://edukg.org/knowledge/3.0/instance/politics#main-E3328>,<http://edukg.org/knowledge/3.0/class/politics#main-C36>,生存资料消费
<http://edukg.org/knowledge/3.0/instance/politics#main-E2126>,<http://edukg.org/knowledge/3.0/class/politics#main-C9>,民主评议会
