uri,cls,label
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E1405>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C17>,$H_{3}PO_{4}$
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E968>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,$BaBr_{2}$
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E812>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,铜锌原电池实验
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E239>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,中和反应
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E883>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,丙三醇
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E1829>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,麦芽糖水解的反应
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E2159>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,岩浆晶出规则
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E3875>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,硬水
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E3101>,<http://www.w3.org/2002/07/owl#NamedIndividual>,碳单质
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E3427>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C17>,化学式
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E612>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,探月工程
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E2009>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,常见分子的空间结构
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E3377>,<http://www.w3.org/2002/07/owl#NamedIndividual>,硝酸锌
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E3773>,<http://www.w3.org/2002/07/owl#NamedIndividual>,NaF
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E3248>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C13>,镁
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E2911>,<http://www.w3.org/2002/07/owl#NamedIndividual>,化合物
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E659>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,焦炉煤气
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E2680>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,氧化汞
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E940>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,溴化锌
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E3313>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C1>,卢瑟福
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E3221>,<http://www.w3.org/2002/07/owl#NamedIndividual>,盖斯
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E2353>,<http://www.w3.org/2002/07/owl#NamedIndividual>,原子
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E3082>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,消去反应
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E3304>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,指示剂法
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E3195>,<http://www.w3.org/2002/07/owl#NamedIndividual>,溶解性
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E1027>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,液溴
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E541>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,环己烷
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E2441>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,四氟乙烯
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E1603>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,平底烧瓶
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E3691>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C52>,低聚糖
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E2454>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,浓氨水
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E1536>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,盐析
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E1621>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C31>,溴水
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E454>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,核外电子的排布规律
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E3999>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,计算机磁盘驱动器
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E2770>,<http://www.w3.org/2002/07/owl#NamedIndividual>,氟离子
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E3894>,<http://www.w3.org/2002/07/owl#NamedIndividual>,发现氯
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E3487>,<http://www.w3.org/2002/07/owl#NamedIndividual>,铵根离子
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E1675>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,钡
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E2688>,<http://www.w3.org/2002/07/owl#NamedIndividual>,亚硫酸钠
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E1908>,<http://www.w3.org/2002/07/owl#NamedIndividual>,腐蚀品
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E4148>,<http://www.w3.org/2002/07/owl#NamedIndividual>,沸点
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E431>,<http://www.w3.org/2002/07/owl#NamedIndividual>,刹车距离
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E1611>,<http://www.w3.org/2002/07/owl#NamedIndividual>,启普发生器原理反应器
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E1638>,<http://www.w3.org/2002/07/owl#NamedIndividual>,风能
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E2275>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,铜原子
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E2185>,<http://www.w3.org/2002/07/owl#NamedIndividual>,微重力条件
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E784>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C17>,$FeBr_{3}$
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E1708>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,pH试纸
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E3680>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,氢离子
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E838>,<http://www.w3.org/2002/07/owl#NamedIndividual>,白色污染
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E3810>,<http://www.w3.org/2002/07/owl#NamedIndividual>,$CH_{4}$
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E2714>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C13>,油脂
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E411>,<http://www.w3.org/2002/07/owl#NamedIndividual>,$-CH_{2}CH_{2}CH_{3}$
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E536>,<http://www.w3.org/2002/07/owl#NamedIndividual>,混合物
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E2109>,<http://www.w3.org/2002/07/owl#NamedIndividual>,气体发生装置
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E2202>,<http://www.w3.org/2002/07/owl#NamedIndividual>,极性共价键
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E2936>,<http://www.w3.org/2002/07/owl#NamedIndividual>,洗涤剂除去油污
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E3676>,<http://www.w3.org/2002/07/owl#NamedIndividual>,细口瓶
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E3500>,<http://www.w3.org/2002/07/owl#NamedIndividual>,天然水晶
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E4174>,<http://www.w3.org/2002/07/owl#NamedIndividual>,近代原子论
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E698>,<http://www.w3.org/2002/07/owl#NamedIndividual>,电学量
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E2971>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,氢氧根
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E2071>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,双氧水分解反应
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E1159>,<http://www.w3.org/2002/07/owl#NamedIndividual>,溶解度曲线
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E1223>,<http://www.w3.org/2002/07/owl#NamedIndividual>,形状记忆合金
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E552>,<http://www.w3.org/2002/07/owl#NamedIndividual>,氯丁烷
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E843>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C40>,金属钾
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E2711>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,相似相溶原理
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E1057>,<http://www.w3.org/2002/07/owl#NamedIndividual>,硫酸钠
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E1487>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C13>,维生素B1
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E2929>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,有机成环反应
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E3897>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C17>,$ZnBr_{2}$
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E950>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,钙离子
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E20>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,钾肥
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E1744>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,硅酸盐
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E227>,<http://www.w3.org/2002/07/owl#NamedIndividual>,HI
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E538>,<http://www.w3.org/2002/07/owl#NamedIndividual>,次氯酸钡
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E2044>,<http://www.w3.org/2002/07/owl#NamedIndividual>,复合材料
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E3991>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,光化学烟雾
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E2479>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,重核
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E1734>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,氢氧化锌
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E465>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,汞
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E3795>,<http://www.w3.org/2002/07/owl#NamedIndividual>,氯化锰
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E1074>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,异戊二烯
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E3114>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,醛
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E4009>,<http://www.w3.org/2002/07/owl#NamedIndividual>,物理变化
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E3338>,<http://www.w3.org/2002/07/owl#NamedIndividual>,族
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E469>,<http://www.w3.org/2002/07/owl#NamedIndividual>,三段式法
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E3085>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,二氧化硫
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E1290>,<http://www.w3.org/2002/07/owl#NamedIndividual>,玻璃
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E4150>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,二氧化碳
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E682>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C2>,农药喷雾器
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E1905>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C23>,氮
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E2350>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,氢氧化铁
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E1480>,<http://www.w3.org/2002/07/owl#NamedIndividual>,一氧化碳
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E2054>,<http://www.w3.org/2002/07/owl#NamedIndividual>,合成尿素
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E2055>,<http://www.w3.org/2002/07/owl#NamedIndividual>,三氧化二铁
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E3786>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,铝合金
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E4175>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,氯原子
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E3607>,<http://www.w3.org/2002/07/owl#NamedIndividual>,结晶现象
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E3525>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,最小公倍数法
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E118>,<http://www.w3.org/2002/07/owl#NamedIndividual>,相对原子质量
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E2474>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,溶度积
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E4308>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,碳酸钾
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E3637>,<http://www.w3.org/2002/07/owl#NamedIndividual>,烃
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E3928>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C7>,工业制取氧气
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E672>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C31>,非氧化性酸
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E930>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,高分子
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E295>,<http://www.w3.org/2002/07/owl#NamedIndividual>,侯德榜制碱法
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E3149>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,燃烧匙
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E4340>,<http://www.w3.org/2002/07/owl#NamedIndividual>,物理学
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E3285>,<http://www.w3.org/2002/07/owl#NamedIndividual>,碱溶液
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E1360>,<http://www.w3.org/2002/07/owl#NamedIndividual>,氧化钾
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E1534>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,苯酚
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E1965>,<http://www.w3.org/2002/07/owl#NamedIndividual>,有色金属
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E3883>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,氨水能使酚酞溶液变红
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E1931>,<http://www.w3.org/2002/07/owl#NamedIndividual>,氨气与过量氯气的反应
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E1066>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,铵盐
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E669>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,可降解塑料
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E375>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,乙炔的制取
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E1952>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C4>,乳化作用
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E537>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C48>,硫酸铜
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E3392>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,氟原子
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E4158>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C22>,铝
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E4138>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,炔
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E1031>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C17>,$Ag_{2}O$
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E2318>,<http://www.w3.org/2002/07/owl#NamedIndividual>,离子键
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E4027>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C4>,元素周期表
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E596>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,燃料
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E3998>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C5>,洗气瓶
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E1348>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,碳化硅
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E2634>,<http://www.w3.org/2002/07/owl#NamedIndividual>,氧化还原反应
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E1175>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,金属铁
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E1746>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,溶质
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E2354>,<http://www.w3.org/2002/07/owl#NamedIndividual>,醋酸铜
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E2418>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,实验-高锰酸钾制取氧气
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E2806>,<http://www.w3.org/2002/07/owl#NamedIndividual>,瘦肉精
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E1893>,<http://www.w3.org/2002/07/owl#NamedIndividual>,不锈钢餐具
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E3626>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,集成电路
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E1815>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,电化学分析法
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E3648>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C22>,钠
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E165>,<http://www.w3.org/2002/07/owl#NamedIndividual>,氖气
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E1235>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,提纯和除杂
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E1090>,<http://www.w3.org/2002/07/owl#NamedIndividual>,宇宙学研究
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E1281>,<http://www.w3.org/2002/07/owl#NamedIndividual>,水蒸气
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E1904>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,卤代反应
