uri,cls,label
<http://edukg.org/knowledge/3.0/instance/physics#main-E409>,<http://www.w3.org/2002/07/owl#NamedIndividual>,压强计
<http://edukg.org/knowledge/3.0/instance/physics#main-E784>,<http://www.w3.org/2002/07/owl#NamedIndividual>,杠杆原理
<http://edukg.org/knowledge/3.0/instance/physics#main-E775>,<http://www.w3.org/2002/07/owl#NamedIndividual>,正弦单向脉冲电流
<http://edukg.org/knowledge/3.0/instance/physics#main-E350>,<http://edukg.org/knowledge/3.0/class/physics#main-C0>,波面
<http://edukg.org/knowledge/3.0/instance/physics#main-E1512>,<http://edukg.org/knowledge/3.0/class/physics#main-C0>,变形杠杆
<http://edukg.org/knowledge/3.0/instance/physics#main-E1232>,<http://www.w3.org/2002/07/owl#NamedIndividual>,焦耳定律
<http://edukg.org/knowledge/3.0/instance/physics#main-E1207>,<http://www.w3.org/2002/07/owl#NamedIndividual>,宏观物体
<http://edukg.org/knowledge/3.0/instance/physics#main-E1210>,<http://www.w3.org/2002/07/owl#NamedIndividual>,像距
<http://edukg.org/knowledge/3.0/instance/physics#main-E1035>,<http://edukg.org/knowledge/3.0/class/physics#main-C0>,能量守恒定律
<http://edukg.org/knowledge/3.0/instance/physics#main-E1929>,<http://edukg.org/knowledge/3.0/class/physics#main-C13>,交变电流
<http://edukg.org/knowledge/3.0/instance/physics#main-E1969>,<http://www.w3.org/2002/07/owl#NamedIndividual>,外电压
<http://edukg.org/knowledge/3.0/instance/physics#main-E1051>,<http://edukg.org/knowledge/3.0/class/physics#main-C0>,自感现象
<http://edukg.org/knowledge/3.0/instance/physics#main-E1805>,<http://edukg.org/knowledge/3.0/class/physics#main-C0>,非门
<http://edukg.org/knowledge/3.0/instance/physics#main-E1945>,<http://edukg.org/knowledge/3.0/class/physics#main-C0>,错误
<http://edukg.org/knowledge/3.0/instance/physics#main-E1096>,<http://edukg.org/knowledge/3.0/class/physics#main-C7>,大气污染
<http://edukg.org/knowledge/3.0/instance/physics#main-E1419>,<http://www.w3.org/2002/07/owl#NamedIndividual>,热效率
<http://edukg.org/knowledge/3.0/instance/physics#main-E464>,<http://edukg.org/knowledge/3.0/class/physics#main-C7>,B超
<http://edukg.org/knowledge/3.0/instance/physics#main-E2191>,<http://www.w3.org/2002/07/owl#NamedIndividual>,地磁北极
<http://edukg.org/knowledge/3.0/instance/physics#main-E2207>,<http://edukg.org/knowledge/3.0/class/physics#main-C7>,150dB
<http://edukg.org/knowledge/3.0/instance/physics#main-E1967>,<http://www.w3.org/2002/07/owl#NamedIndividual>,相对介电常数
<http://edukg.org/knowledge/3.0/instance/physics#main-E230>,<http://edukg.org/knowledge/3.0/class/physics#main-C0>,平移法
<http://edukg.org/knowledge/3.0/instance/physics#main-E561>,<http://edukg.org/knowledge/3.0/class/physics#main-C0>,假设法
<http://edukg.org/knowledge/3.0/instance/physics#main-E96>,<http://edukg.org/knowledge/3.0/class/physics#main-C0>,沸腾
<http://edukg.org/knowledge/3.0/instance/physics#main-E1900>,<http://edukg.org/knowledge/3.0/class/physics#main-C7>,双耳效应
<http://edukg.org/knowledge/3.0/instance/physics#main-E1467>,<http://edukg.org/knowledge/3.0/class/physics#main-C7>,光年
<http://edukg.org/knowledge/3.0/instance/physics#main-E451>,<http://edukg.org/knowledge/3.0/class/physics#main-C7>,放射性废料
<http://edukg.org/knowledge/3.0/instance/physics#main-E1800>,<http://www.w3.org/2002/07/owl#NamedIndividual>,巧法解图像类问题
<http://edukg.org/knowledge/3.0/instance/physics#main-E64>,<http://edukg.org/knowledge/3.0/class/physics#main-C0>,测量值
<http://edukg.org/knowledge/3.0/instance/physics#main-E1367>,<http://edukg.org/knowledge/3.0/class/physics#main-C0>,建筑噪声
<http://edukg.org/knowledge/3.0/instance/physics#main-E854>,<http://www.w3.org/2002/07/owl#NamedIndividual>,数位法
<http://edukg.org/knowledge/3.0/instance/physics#main-E1214>,<http://edukg.org/knowledge/3.0/class/physics#main-C0>,电磁感应中图像类问题
<http://edukg.org/knowledge/3.0/instance/physics#main-E1582>,<http://edukg.org/knowledge/3.0/class/physics#main-C6>,接触起电
<http://edukg.org/knowledge/3.0/instance/physics#main-E1036>,<http://edukg.org/knowledge/3.0/class/physics#main-C0>,狭义相对论
<http://edukg.org/knowledge/3.0/instance/physics#main-E1646>,<http://edukg.org/knowledge/3.0/class/physics#main-C0>,电学量
<http://edukg.org/knowledge/3.0/instance/physics#main-E1746>,<http://www.w3.org/2002/07/owl#NamedIndividual>,开普勒第二定律
<http://edukg.org/knowledge/3.0/instance/physics#main-E420>,<http://edukg.org/knowledge/3.0/class/physics#main-C1>,爱迪生
<http://edukg.org/knowledge/3.0/instance/physics#main-E1727>,<http://edukg.org/knowledge/3.0/class/physics#main-C3>,望远镜
<http://edukg.org/knowledge/3.0/instance/physics#main-E1228>,<http://www.w3.org/2002/07/owl#NamedIndividual>,极限法
<http://edukg.org/knowledge/3.0/instance/physics#main-E1230>,<http://edukg.org/knowledge/3.0/class/physics#main-C7>,铁
<http://edukg.org/knowledge/3.0/instance/physics#main-E1398>,<http://www.w3.org/2002/07/owl#NamedIndividual>,大气压强
<http://edukg.org/knowledge/3.0/instance/physics#main-E305>,<http://edukg.org/knowledge/3.0/class/physics#main-C0>,计算机网络
<http://edukg.org/knowledge/3.0/instance/physics#main-E927>,<http://edukg.org/knowledge/3.0/class/physics#main-C0>,质量数守恒
<http://edukg.org/knowledge/3.0/instance/physics#main-E1882>,<http://edukg.org/knowledge/3.0/class/physics#main-C0>,水蒸气
<http://edukg.org/knowledge/3.0/instance/physics#main-E369>,<http://www.w3.org/2002/07/owl#NamedIndividual>,天体质量
<http://edukg.org/knowledge/3.0/instance/physics#main-E1976>,<http://edukg.org/knowledge/3.0/class/physics#main-C7>,液体燃料
<http://edukg.org/knowledge/3.0/instance/physics#main-E862>,<http://www.w3.org/2002/07/owl#NamedIndividual>,波的图像
<http://edukg.org/knowledge/3.0/instance/physics#main-E2024>,<http://www.w3.org/2002/07/owl#NamedIndividual>,远视眼镜
<http://edukg.org/knowledge/3.0/instance/physics#main-E1206>,<http://www.w3.org/2002/07/owl#NamedIndividual>,熔点
<http://edukg.org/knowledge/3.0/instance/physics#main-E365>,<http://www.w3.org/2002/07/owl#NamedIndividual>,气压保温瓶
<http://edukg.org/knowledge/3.0/instance/physics#main-E1712>,<http://edukg.org/knowledge/3.0/class/physics#main-C0>,速度
<http://edukg.org/knowledge/3.0/instance/physics#main-E522>,<http://edukg.org/knowledge/3.0/class/physics#main-C7>,跃迁
<http://edukg.org/knowledge/3.0/instance/physics#main-E713>,<http://www.w3.org/2002/07/owl#NamedIndividual>,相对湿度
<http://edukg.org/knowledge/3.0/instance/physics#main-E940>,<http://www.w3.org/2002/07/owl#NamedIndividual>,速度表
<http://edukg.org/knowledge/3.0/instance/physics#main-E1867>,<http://edukg.org/knowledge/3.0/class/physics#main-C0>,场
<http://edukg.org/knowledge/3.0/instance/physics#main-E977>,<http://edukg.org/knowledge/3.0/class/physics#main-C7>,串联电路
<http://edukg.org/knowledge/3.0/instance/physics#main-E1211>,<http://edukg.org/knowledge/3.0/class/physics#main-C0>,平均速率
<http://edukg.org/knowledge/3.0/instance/physics#main-E1893>,<http://edukg.org/knowledge/3.0/class/physics#main-C3>,通电螺线管
<http://edukg.org/knowledge/3.0/instance/physics#main-E2095>,<http://www.w3.org/2002/07/owl#NamedIndividual>,时值
<http://edukg.org/knowledge/3.0/instance/physics#main-E1916>,<http://edukg.org/knowledge/3.0/class/physics#main-C0>,液氢
<http://edukg.org/knowledge/3.0/instance/physics#main-E454>,<http://www.w3.org/2002/07/owl#NamedIndividual>,反射定律
<http://edukg.org/knowledge/3.0/instance/physics#main-E556>,<http://edukg.org/knowledge/3.0/class/physics#main-C7>,增反膜
<http://edukg.org/knowledge/3.0/instance/physics#main-E1561>,<http://edukg.org/knowledge/3.0/class/physics#main-C7>,物体具有能量
<http://edukg.org/knowledge/3.0/instance/physics#main-E703>,<http://www.w3.org/2002/07/owl#NamedIndividual>,竖直平面内圆周运动
<http://edukg.org/knowledge/3.0/instance/physics#main-E1501>,<http://edukg.org/knowledge/3.0/class/physics#main-C0>,电流通过超导体
<http://edukg.org/knowledge/3.0/instance/physics#main-E152>,<http://edukg.org/knowledge/3.0/class/physics#main-C0>,伏安法测导体电阻
<http://edukg.org/knowledge/3.0/instance/physics#main-E274>,<http://edukg.org/knowledge/3.0/class/physics#main-C0>,同步卫星
<http://edukg.org/knowledge/3.0/instance/physics#main-E1282>,<http://edukg.org/knowledge/3.0/class/physics#main-C7>,内燃机
<http://edukg.org/knowledge/3.0/instance/physics#main-E882>,<http://www.w3.org/2002/07/owl#NamedIndividual>,速度变化量
<http://edukg.org/knowledge/3.0/instance/physics#main-E1231>,<http://edukg.org/knowledge/3.0/class/physics#main-C7>,纯电阻电路
<http://edukg.org/knowledge/3.0/instance/physics#main-E1358>,<http://edukg.org/knowledge/3.0/class/physics#main-C0>,以噪治噪
<http://edukg.org/knowledge/3.0/instance/physics#main-E757>,<http://edukg.org/knowledge/3.0/class/physics#main-C7>,人工转变
<http://edukg.org/knowledge/3.0/instance/physics#main-E105>,<http://edukg.org/knowledge/3.0/class/physics#main-C0>,量程
<http://edukg.org/knowledge/3.0/instance/physics#main-E1127>,<http://edukg.org/knowledge/3.0/class/physics#main-C0>,动生电动势
<http://edukg.org/knowledge/3.0/instance/physics#main-E310>,<http://edukg.org/knowledge/3.0/class/physics#main-C10>,毫秒
<http://edukg.org/knowledge/3.0/instance/physics#main-E1128>,<http://www.w3.org/2002/07/owl#NamedIndividual>,不可见光
<http://edukg.org/knowledge/3.0/instance/physics#main-E1192>,<http://www.w3.org/2002/07/owl#NamedIndividual>,牛顿第二定律
<http://edukg.org/knowledge/3.0/instance/physics#main-E1221>,<http://www.w3.org/2002/07/owl#NamedIndividual>,电磁组合场
<http://edukg.org/knowledge/3.0/instance/physics#main-E1244>,<http://edukg.org/knowledge/3.0/class/physics#main-C18>,静电复印机
<http://edukg.org/knowledge/3.0/instance/physics#main-E1354>,<http://edukg.org/knowledge/3.0/class/physics#main-C0>,感应起电
<http://edukg.org/knowledge/3.0/instance/physics#main-E1944>,<http://edukg.org/knowledge/3.0/class/physics#main-C0>,波
<http://edukg.org/knowledge/3.0/instance/physics#main-E1743>,<http://www.w3.org/2002/07/owl#NamedIndividual>,折射角
<http://edukg.org/knowledge/3.0/instance/physics#main-E1897>,<http://edukg.org/knowledge/3.0/class/physics#main-C0>,绝对误差
<http://edukg.org/knowledge/3.0/instance/physics#main-E704>,<http://www.w3.org/2002/07/owl#NamedIndividual>,雨
<http://edukg.org/knowledge/3.0/instance/physics#main-E240>,<http://edukg.org/knowledge/3.0/class/physics#main-C7>,三力平衡
<http://edukg.org/knowledge/3.0/instance/physics#main-E628>,<http://edukg.org/knowledge/3.0/class/physics#main-C7>,盐水选种
<http://edukg.org/knowledge/3.0/instance/physics#main-E1996>,<http://edukg.org/knowledge/3.0/class/physics#main-C0>,温度传感器
<http://edukg.org/knowledge/3.0/instance/physics#main-E572>,<http://edukg.org/knowledge/3.0/class/physics#main-C0>,减缓震动
<http://edukg.org/knowledge/3.0/instance/physics#main-E1721>,<http://www.w3.org/2002/07/owl#NamedIndividual>,重力加速度
<http://edukg.org/knowledge/3.0/instance/physics#main-E403>,<http://edukg.org/knowledge/3.0/class/physics#main-C7>,电话
<http://edukg.org/knowledge/3.0/instance/physics#main-E1314>,<http://edukg.org/knowledge/3.0/class/physics#main-C0>,显微镜物镜
<http://edukg.org/knowledge/3.0/instance/physics#main-E2022>,<http://edukg.org/knowledge/3.0/class/physics#main-C7>,省力杠杆
<http://edukg.org/knowledge/3.0/instance/physics#main-E253>,<http://edukg.org/knowledge/3.0/class/physics#main-C0>,光控-声控开关
<http://edukg.org/knowledge/3.0/instance/physics#main-E2081>,<http://edukg.org/knowledge/3.0/class/physics#main-C7>,国际单位制
<http://edukg.org/knowledge/3.0/instance/physics#main-E1739>,<http://edukg.org/knowledge/3.0/class/physics#main-C0>,过拱桥
<http://edukg.org/knowledge/3.0/instance/physics#main-E2069>,<http://edukg.org/knowledge/3.0/class/physics#main-C4>,去源法
<http://edukg.org/knowledge/3.0/instance/physics#main-E875>,<http://www.w3.org/2002/07/owl#NamedIndividual>,静电计
<http://edukg.org/knowledge/3.0/instance/physics#main-E565>,<http://edukg.org/knowledge/3.0/class/physics#main-C7>,放射性
<http://edukg.org/knowledge/3.0/instance/physics#main-E189>,<http://edukg.org/knowledge/3.0/class/physics#main-C10>,亨
<http://edukg.org/knowledge/3.0/instance/physics#main-E1019>,<http://edukg.org/knowledge/3.0/class/physics#main-C11>,回复力
<http://edukg.org/knowledge/3.0/instance/physics#main-E2084>,<http://edukg.org/knowledge/3.0/class/physics#main-C0>,电感器
<http://edukg.org/knowledge/3.0/instance/physics#main-E2025>,<http://edukg.org/knowledge/3.0/class/physics#main-C0>,或非门
<http://edukg.org/knowledge/3.0/instance/physics#main-E1594>,<http://www.w3.org/2002/07/owl#NamedIndividual>,航天飞机
<http://edukg.org/knowledge/3.0/instance/physics#main-E1286>,<http://edukg.org/knowledge/3.0/class/physics#main-C0>,凹透镜
<http://edukg.org/knowledge/3.0/instance/physics#main-E2125>,<http://edukg.org/knowledge/3.0/class/physics#main-C0>,耳聋
<http://edukg.org/knowledge/3.0/instance/physics#main-E1564>,<http://www.w3.org/2002/07/owl#NamedIndividual>,程控交换机
<http://edukg.org/knowledge/3.0/instance/physics#main-E443>,<http://www.w3.org/2002/07/owl#NamedIndividual>,核子平均质量
<http://edukg.org/knowledge/3.0/instance/physics#main-E523>,<http://edukg.org/knowledge/3.0/class/physics#main-C0>,电磁感应中电路问题
<http://edukg.org/knowledge/3.0/instance/physics#main-E2146>,<http://www.w3.org/2002/07/owl#NamedIndividual>,打点计时器
<http://edukg.org/knowledge/3.0/instance/physics#main-E117>,<http://edukg.org/knowledge/3.0/class/physics#main-C0>,磁体
<http://edukg.org/knowledge/3.0/instance/physics#main-E1017>,<http://www.w3.org/2002/07/owl#NamedIndividual>,力传感器
<http://edukg.org/knowledge/3.0/instance/physics#main-E1249>,<http://edukg.org/knowledge/3.0/class/physics#main-C0>,潜水艇
<http://edukg.org/knowledge/3.0/instance/physics#main-E201>,<http://www.w3.org/2002/07/owl#NamedIndividual>,变阻器
<http://edukg.org/knowledge/3.0/instance/physics#main-E724>,<http://www.w3.org/2002/07/owl#NamedIndividual>,击穿电压
<http://edukg.org/knowledge/3.0/instance/physics#main-E958>,<http://edukg.org/knowledge/3.0/class/physics#main-C11>,滚动摩擦力
<http://edukg.org/knowledge/3.0/instance/physics#main-E1060>,<http://edukg.org/knowledge/3.0/class/physics#main-C0>,稳态含容直流电路
<http://edukg.org/knowledge/3.0/instance/physics#main-E599>,<http://edukg.org/knowledge/3.0/class/physics#main-C0>,瓦特蒸汽机
<http://edukg.org/knowledge/3.0/instance/physics#main-E437>,<http://edukg.org/knowledge/3.0/class/physics#main-C0>,热辐射
<http://edukg.org/knowledge/3.0/instance/physics#main-E612>,<http://edukg.org/knowledge/3.0/class/physics#main-C7>,双星问题
<http://edukg.org/knowledge/3.0/instance/physics#main-E2072>,<http://www.w3.org/2002/07/owl#NamedIndividual>,发散光束
<http://edukg.org/knowledge/3.0/instance/physics#main-E1883>,<http://edukg.org/knowledge/3.0/class/physics#main-C6>,涡流
<http://edukg.org/knowledge/3.0/instance/physics#main-E139>,<http://edukg.org/knowledge/3.0/class/physics#main-C0>,对位法
<http://edukg.org/knowledge/3.0/instance/physics#main-E1942>,<http://edukg.org/knowledge/3.0/class/physics#main-C0>,硅光电池
<http://edukg.org/knowledge/3.0/instance/physics#main-E398>,<http://edukg.org/knowledge/3.0/class/physics#main-C7>,主光轴
<http://edukg.org/knowledge/3.0/instance/physics#main-E1677>,<http://www.w3.org/2002/07/owl#NamedIndividual>,电磁继电器
<http://edukg.org/knowledge/3.0/instance/physics#main-E1980>,<http://edukg.org/knowledge/3.0/class/physics#main-C0>,汞
<http://edukg.org/knowledge/3.0/instance/physics#main-E182>,<http://edukg.org/knowledge/3.0/class/physics#main-C0>,热传导的方向性
<http://edukg.org/knowledge/3.0/instance/physics#main-E2157>,<http://edukg.org/knowledge/3.0/class/physics#main-C0>,物体的颜色
<http://edukg.org/knowledge/3.0/instance/physics#main-E1898>,<http://edukg.org/knowledge/3.0/class/physics#main-C0>,发电厂
<http://edukg.org/knowledge/3.0/instance/physics#main-E1026>,<http://edukg.org/knowledge/3.0/class/physics#main-C7>,异名磁极的磁感线
<http://edukg.org/knowledge/3.0/instance/physics#main-E1711>,<http://www.w3.org/2002/07/owl#NamedIndividual>,透镜
<http://edukg.org/knowledge/3.0/instance/physics#main-E122>,<http://edukg.org/knowledge/3.0/class/physics#main-C7>,二维坐标
<http://edukg.org/knowledge/3.0/instance/physics#main-E706>,<http://edukg.org/knowledge/3.0/class/physics#main-C7>,物质世界
<http://edukg.org/knowledge/3.0/instance/physics#main-E1054>,<http://www.w3.org/2002/07/owl#NamedIndividual>,康普顿效应
<http://edukg.org/knowledge/3.0/instance/physics#main-E727>,<http://edukg.org/knowledge/3.0/class/physics#main-C7>,宇宙学研究
<http://edukg.org/knowledge/3.0/instance/physics#main-E1809>,<http://edukg.org/knowledge/3.0/class/physics#main-C0>,高压输电线路
<http://edukg.org/knowledge/3.0/instance/physics#main-E427>,<http://edukg.org/knowledge/3.0/class/physics#main-C0>,核反应
<http://edukg.org/knowledge/3.0/instance/physics#main-E436>,<http://www.w3.org/2002/07/owl#NamedIndividual>,质量数
<http://edukg.org/knowledge/3.0/instance/physics#main-E2152>,<http://edukg.org/knowledge/3.0/class/physics#main-C7>,永磁体
<http://edukg.org/knowledge/3.0/instance/physics#main-E714>,<http://edukg.org/knowledge/3.0/class/physics#main-C7>,半导体三极管
<http://edukg.org/knowledge/3.0/instance/physics#main-E2042>,<http://edukg.org/knowledge/3.0/class/physics#main-C7>,入射光线
<http://edukg.org/knowledge/3.0/instance/physics#main-E318>,<http://www.w3.org/2002/07/owl#NamedIndividual>,匀加速直线运动
<http://edukg.org/knowledge/3.0/instance/physics#main-E966>,<http://edukg.org/knowledge/3.0/class/physics#main-C0>,悬挂法找物体重心
<http://edukg.org/knowledge/3.0/instance/physics#main-E791>,<http://www.w3.org/2002/07/owl#NamedIndividual>,回路划分法
<http://edukg.org/knowledge/3.0/instance/physics#main-E2109>,<http://edukg.org/knowledge/3.0/class/physics#main-C0>,平衡状态
<http://edukg.org/knowledge/3.0/instance/physics#main-E1466>,<http://www.w3.org/2002/07/owl#NamedIndividual>,偏振光
<http://edukg.org/knowledge/3.0/instance/physics#main-E54>,<http://edukg.org/knowledge/3.0/class/physics#main-C0>,太阳能
<http://edukg.org/knowledge/3.0/instance/physics#main-E2070>,<http://edukg.org/knowledge/3.0/class/physics#main-C0>,漫反射
<http://edukg.org/knowledge/3.0/instance/physics#main-E1485>,<http://edukg.org/knowledge/3.0/class/physics#main-C7>,弹簧振子
<http://edukg.org/knowledge/3.0/instance/physics#main-E924>,<http://edukg.org/knowledge/3.0/class/physics#main-C7>,绝缘体
<http://edukg.org/knowledge/3.0/instance/physics#main-E20>,<http://edukg.org/knowledge/3.0/class/physics#main-C0>,水平面内圆周运动临界问题
<http://edukg.org/knowledge/3.0/instance/physics#main-E432>,<http://www.w3.org/2002/07/owl#NamedIndividual>,叠加法
<http://edukg.org/knowledge/3.0/instance/physics#main-E748>,<http://www.w3.org/2002/07/owl#NamedIndividual>,标量
<http://edukg.org/knowledge/3.0/instance/physics#main-E1794>,<http://edukg.org/knowledge/3.0/class/physics#main-C3>,体温计
<http://edukg.org/knowledge/3.0/instance/physics#main-E388>,<http://edukg.org/knowledge/3.0/class/physics#main-C7>,平衡态
<http://edukg.org/knowledge/3.0/instance/physics#main-E1306>,<http://www.w3.org/2002/07/owl#NamedIndividual>,福兰克林
<http://edukg.org/knowledge/3.0/instance/physics#main-E497>,<http://edukg.org/knowledge/3.0/class/physics#main-C15>,变加速曲线运动
<http://edukg.org/knowledge/3.0/instance/physics#main-E1138>,<http://edukg.org/knowledge/3.0/class/physics#main-C0>,实验
<http://edukg.org/knowledge/3.0/instance/physics#main-E264>,<http://edukg.org/knowledge/3.0/class/physics#main-C0>,天体密度
<http://edukg.org/knowledge/3.0/instance/physics#main-E573>,<http://www.w3.org/2002/07/owl#NamedIndividual>,逃逸速度
<http://edukg.org/knowledge/3.0/instance/physics#main-E632>,<http://edukg.org/knowledge/3.0/class/physics#main-C7>,磁场叠加
<http://edukg.org/knowledge/3.0/instance/physics#main-E272>,<http://edukg.org/knowledge/3.0/class/physics#main-C7>,物质
<http://edukg.org/knowledge/3.0/instance/physics#main-E2068>,<http://edukg.org/knowledge/3.0/class/physics#main-C0>,波线
<http://edukg.org/knowledge/3.0/instance/physics#main-E1683>,<http://edukg.org/knowledge/3.0/class/physics#main-C0>,热现象
<http://edukg.org/knowledge/3.0/instance/physics#main-E1189>,<http://www.w3.org/2002/07/owl#NamedIndividual>,临界与极值问题
<http://edukg.org/knowledge/3.0/instance/physics#main-E325>,<http://www.w3.org/2002/07/owl#NamedIndividual>,电阻率
<http://edukg.org/knowledge/3.0/instance/physics#main-E2104>,<http://edukg.org/knowledge/3.0/class/physics#main-C5>,折射定律
<http://edukg.org/knowledge/3.0/instance/physics#main-E1877>,<http://www.w3.org/2002/07/owl#NamedIndividual>,冰雹
<http://edukg.org/knowledge/3.0/instance/physics#main-E2153>,<http://www.w3.org/2002/07/owl#NamedIndividual>,光学仪器
<http://edukg.org/knowledge/3.0/instance/physics#main-E781>,<http://edukg.org/knowledge/3.0/class/physics#main-C0>,水循环
<http://edukg.org/knowledge/3.0/instance/physics#main-E562>,<http://www.w3.org/2002/07/owl#NamedIndividual>,电磁振荡
<http://edukg.org/knowledge/3.0/instance/physics#main-E1864>,<http://www.w3.org/2002/07/owl#NamedIndividual>,雷电现象
<http://edukg.org/knowledge/3.0/instance/physics#main-E810>,<http://edukg.org/knowledge/3.0/class/physics#main-C7>,核外电子
<http://edukg.org/knowledge/3.0/instance/physics#main-E755>,<http://www.w3.org/2002/07/owl#NamedIndividual>,分子力
<http://edukg.org/knowledge/3.0/instance/physics#main-E1823>,<http://edukg.org/knowledge/3.0/class/physics#main-C0>,焦耳
<http://edukg.org/knowledge/3.0/instance/physics#main-E560>,<http://edukg.org/knowledge/3.0/class/physics#main-C7>,光纤通信
<http://edukg.org/knowledge/3.0/instance/physics#main-E74>,<http://www.w3.org/2002/07/owl#NamedIndividual>,电磁流量计
<http://edukg.org/knowledge/3.0/instance/physics#main-E1371>,<http://edukg.org/knowledge/3.0/class/physics#main-C1>,亚里士多德
<http://edukg.org/knowledge/3.0/instance/physics#main-E1285>,<http://edukg.org/knowledge/3.0/class/physics#main-C0>,速度选择器
<http://edukg.org/knowledge/3.0/instance/physics#main-E1500>,<http://edukg.org/knowledge/3.0/class/physics#main-C0>,强相互作用
<http://edukg.org/knowledge/3.0/instance/physics#main-E1407>,<http://edukg.org/knowledge/3.0/class/physics#main-C0>,塑性形变
<http://edukg.org/knowledge/3.0/instance/physics#main-E1894>,<http://www.w3.org/2002/07/owl#NamedIndividual>,比较势能大小
<http://edukg.org/knowledge/3.0/instance/physics#main-E1424>,<http://edukg.org/knowledge/3.0/class/physics#main-C0>,千赫
<http://edukg.org/knowledge/3.0/instance/physics#main-E609>,<http://edukg.org/knowledge/3.0/class/physics#main-C0>,冷色
<http://edukg.org/knowledge/3.0/instance/physics#main-E1830>,<http://edukg.org/knowledge/3.0/class/physics#main-C0>,标准大气压
<http://edukg.org/knowledge/3.0/instance/physics#main-E498>,<http://edukg.org/knowledge/3.0/class/physics#main-C0>,横坐标
<http://edukg.org/knowledge/3.0/instance/physics#main-E1043>,<http://edukg.org/knowledge/3.0/class/physics#main-C0>,自然光
<http://edukg.org/knowledge/3.0/instance/physics#main-E1379>,<http://edukg.org/knowledge/3.0/class/physics#main-C0>,电荷守恒定律
<http://edukg.org/knowledge/3.0/instance/physics#main-E740>,<http://www.w3.org/2002/07/owl#NamedIndividual>,次声波
<http://edukg.org/knowledge/3.0/instance/physics#main-E113>,<http://www.w3.org/2002/07/owl#NamedIndividual>,露
<http://edukg.org/knowledge/3.0/instance/physics#main-E1745>,<http://edukg.org/knowledge/3.0/class/physics#main-C0>,滑轮组竖放
<http://edukg.org/knowledge/3.0/instance/physics#main-E1902>,<http://edukg.org/knowledge/3.0/class/physics#main-C7>,热量公式的变形式
<http://edukg.org/knowledge/3.0/instance/physics#main-E1457>,<http://edukg.org/knowledge/3.0/class/physics#main-C0>,p=ρgh求柱体压强
<http://edukg.org/knowledge/3.0/instance/physics#main-E69>,<http://www.w3.org/2002/07/owl#NamedIndividual>,额定功率
<http://edukg.org/knowledge/3.0/instance/physics#main-E718>,<http://www.w3.org/2002/07/owl#NamedIndividual>,声
<http://edukg.org/knowledge/3.0/instance/physics#main-E1811>,<http://www.w3.org/2002/07/owl#NamedIndividual>,静电平衡法
<http://edukg.org/knowledge/3.0/instance/physics#main-E1477>,<http://www.w3.org/2002/07/owl#NamedIndividual>,电动机输出功率
<http://edukg.org/knowledge/3.0/instance/physics#main-E809>,<http://www.w3.org/2002/07/owl#NamedIndividual>,温度计
<http://edukg.org/knowledge/3.0/instance/physics#main-E852>,<http://edukg.org/knowledge/3.0/class/physics#main-C7>,非晶体
<http://edukg.org/knowledge/3.0/instance/physics#main-E892>,<http://edukg.org/knowledge/3.0/class/physics#main-C0>,节点法
<http://edukg.org/knowledge/3.0/instance/physics#main-E457>,<http://www.w3.org/2002/07/owl#NamedIndividual>,等效替代法
<http://edukg.org/knowledge/3.0/instance/physics#main-E1373>,<http://www.w3.org/2002/07/owl#NamedIndividual>,热力学温度
<http://edukg.org/knowledge/3.0/instance/physics#main-E1201>,<http://www.w3.org/2002/07/owl#NamedIndividual>,指南针
<http://edukg.org/knowledge/3.0/instance/physics#main-E1853>,<http://www.w3.org/2002/07/owl#NamedIndividual>,熵
<http://edukg.org/knowledge/3.0/instance/physics#main-E493>,<http://edukg.org/knowledge/3.0/class/physics#main-C0>,磁感线
<http://edukg.org/knowledge/3.0/instance/physics#main-E1218>,<http://edukg.org/knowledge/3.0/class/physics#main-C0>,酒精
<http://edukg.org/knowledge/3.0/instance/physics#main-E118>,<http://edukg.org/knowledge/3.0/class/physics#main-C0>,薄膜干涉
<http://edukg.org/knowledge/3.0/instance/physics#main-E663>,<http://edukg.org/knowledge/3.0/class/physics#main-C6>,气候变暖
<http://edukg.org/knowledge/3.0/instance/physics#main-E321>,<http://edukg.org/knowledge/3.0/class/physics#main-C7>,电子云
<http://edukg.org/knowledge/3.0/instance/physics#main-E1425>,<http://www.w3.org/2002/07/owl#NamedIndividual>,微元法
<http://edukg.org/knowledge/3.0/instance/physics#main-E2049>,<http://edukg.org/knowledge/3.0/class/physics#main-C17>,地热能
<http://edukg.org/knowledge/3.0/instance/physics#main-E651>,<http://edukg.org/knowledge/3.0/class/physics#main-C0>,回声定位
<http://edukg.org/knowledge/3.0/instance/physics#main-E1469>,<http://www.w3.org/2002/07/owl#NamedIndividual>,平均值
<http://edukg.org/knowledge/3.0/instance/physics#main-E1730>,<http://www.w3.org/2002/07/owl#NamedIndividual>,非静电力
<http://edukg.org/knowledge/3.0/instance/physics#main-E136>,<http://edukg.org/knowledge/3.0/class/physics#main-C7>,电感
<http://edukg.org/knowledge/3.0/instance/physics#main-E1333>,<http://edukg.org/knowledge/3.0/class/physics#main-C0>,正常体温
<http://edukg.org/knowledge/3.0/instance/physics#main-E1649>,<http://edukg.org/knowledge/3.0/class/physics#main-C0>,电磁打点计时器
